seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr9	95571367	95571388	22	*	X06428	138649	95571893	95650975	79083	+	504	upstream	504	ANKRD19P
chr9	95571401	95571624	224	*	X06429	138649	95571893	95650975	79083	+	268	upstream	268	ANKRD19P
chr9	95640147	95640516	370	*	X06430	83744	95607313	95640320	33008	-	0	overlapStart	0	ZNF484
chr9	95640533	95640552	20	*	X06431	83744	95607313	95640320	33008	-	212	upstream	212	ZNF484
chr9	96793241	96793252	12	*	X06433	138639	96793076	96872138	79063	+	0	inside	164	PTPDC1
chr9	98079977	98080102	126	*	X06434	2176	97861336	98079991	218656	-	0	overlapStart	0	FANCC
chr9	98080134	98080144	11	*	X06435	2176	97861336	98079991	218656	-	142	upstream	142	FANCC
chr9	98278991	98279102	112	*	X06439	5727	98205264	98279247	73984	-	0	inside	144	PTCH1
chr9	98279273	98279306	34	*	X06440	5727	98205264	98279247	73984	-	25	upstream	25	PTCH1
chr9	98279443	98279463	21	*	X06441	5727	98205264	98279247	73984	-	195	upstream	195	PTCH1
chr9	98638062	98638497	436	*	X06442	100128782	98568370	98638259	69890	-	0	overlapStart	0	LINC00476
chr9	98638062	98638497	436	*	X06442	375748	98637900	98767137	129238	+	0	inside	161	ERCC6L2
chr9	99540280	99540291	12	*	X06445	22869	99518147	99540338	22192	-	0	inside	46	ZNF510
chr9	99540305	99540348	44	*	X06446	22869	99518147	99540338	22192	-	0	overlapStart	0	ZNF510
chr9	99540360	99540466	107	*	X06447	22869	99518147	99540338	22192	-	21	upstream	21	ZNF510
chr9	99540508	99540529	22	*	X06448	22869	99518147	99540338	22192	-	169	upstream	169	ZNF510
chr9	100000332	100000434	103	*	X06453	100499484	100000708	100059596	58889	+	273	upstream	273	SUGT1P4-STRA6LP
chr9	100000332	100000434	103	*	X06453	57653	100000708	100139577	138870	+	273	upstream	273	SUGT1P4-STRA6LP-CCDC180
chr9	100000495	100000800	306	*	X06454	100499484	100000708	100059596	58889	+	0	overlapStart	0	SUGT1P4-STRA6LP
chr9	100000495	100000800	306	*	X06454	57653	100000708	100139577	138870	+	0	overlapStart	0	SUGT1P4-STRA6LP-CCDC180
chr9	100174068	100174417	350	*	X06455	23424	100174302	100258405	84104	+	0	overlapStart	0	TDRD7
chr9	100395922	100395955	34	*	X06456	158427	100362362	100395962	33601	-	0	inside	6	TSTD2
chr9	100395922	100395955	34	*	X06456	4686	100395705	100436029	40325	+	0	inside	216	NCBP1
chr9	100395967	100396266	300	*	X06457	158427	100362362	100395962	33601	-	4	upstream	4	TSTD2
chr9	100395967	100396266	300	*	X06457	4686	100395705	100436029	40325	+	0	inside	261	NCBP1
chr9	100459428	100459651	224	*	X06458	7507	100437191	100459691	22501	-	0	inside	39	XPA
chr9	100684396	100684838	443	*	X06460	51531	100666772	100684852	18081	-	0	inside	13	TRMO
chr9	100819119	100819151	33	*	X06464	54187	100818959	100845365	26407	+	0	inside	159	NANS
chr9	101983750	101983763	14	*	X06465	10952	101984570	101992901	8332	+	806	upstream	806	SEC61B
chr9	101984105	101984117	13	*	X06466	10952	101984570	101992901	8332	+	452	upstream	452	SEC61B
chr9	101984105	101984117	13	*	X06466	85365	101978707	101984246	5540	-	0	inside	128	ALG2
chr9	101984135	101984251	117	*	X06467	10952	101984570	101992901	8332	+	318	upstream	318	SEC61B
chr9	101984135	101984251	117	*	X06467	85365	101978707	101984246	5540	-	0	overlapStart	0	ALG2
chr9	102583857	102584145	289	*	X06469	8013	102584137	102629173	45037	+	0	overlapStart	0	NR4A3
chr9	102584198	102584235	38	*	X06470	8013	102584137	102629173	45037	+	0	inside	60	NR4A3
chr9	102584256	102584405	150	*	X06471	8013	102584137	102629173	45037	+	0	inside	118	NR4A3
chr9	102861223	102861233	11	*	X06472	23071	102741463	102861330	119868	-	0	inside	96	ERP44
chr9	102861223	102861233	11	*	X06472	27130	102861502	103063426	201925	+	268	upstream	268	INVS
chr9	102861245	102861260	16	*	X06473	23071	102741463	102861330	119868	-	0	inside	69	ERP44
chr9	102861245	102861260	16	*	X06473	27130	102861502	103063426	201925	+	241	upstream	241	INVS
chr9	102861273	102861297	25	*	X06474	23071	102741463	102861330	119868	-	0	inside	32	ERP44
chr9	102861273	102861297	25	*	X06474	27130	102861502	103063426	201925	+	204	upstream	204	INVS
chr9	103115063	103115405	343	*	X06475	54881	103064357	103115259	50903	-	0	overlapStart	0	TEX10
chr9	103790898	103791135	238	*	X06476	54886	103791031	104087417	296387	+	0	overlapStart	0	PLPPR1
chr9	106856555	106856575	21	*	X06477	10592	106856541	106903700	47160	+	0	inside	13	SMC2
chr9	106856647	106856680	34	*	X06478	10592	106856541	106903700	47160	+	0	inside	105	SMC2
chr9	106856716	106856769	54	*	X06479	10592	106856541	106903700	47160	+	0	inside	174	SMC2
chr9	106856788	106856827	40	*	X06480	10592	106856541	106903700	47160	+	0	inside	246	SMC2
chr9	108006464	108006817	354	*	X06482	23446	108006929	108200782	193854	+	111	upstream	111	SLC44A1
chr9	108007072	108007283	212	*	X06483	23446	108006929	108200782	193854	+	0	inside	142	SLC44A1
chr9	108456849	108456863	15	*	X06485	55151	108456806	108538892	82087	+	0	inside	42	TMEM38B
chr9	108456900	108457010	111	*	X06486	55151	108456806	108538892	82087	+	0	inside	93	TMEM38B
chr9	110045548	110045878	331	*	X06488	5887	110045517	110094475	48959	+	0	inside	30	RAD23B
chr9	111696158	111696481	324	*	X06491	54942	111696673	111703237	6565	+	191	upstream	191	ABITRAM
chr9	111696158	111696481	324	*	X06491	8518	111629800	111696608	66809	-	0	inside	126	ELP1
chr9	111696681	111696827	147	*	X06492	54942	111696673	111703237	6565	+	0	inside	7	ABITRAM
chr9	111696681	111696827	147	*	X06492	8518	111629800	111696608	66809	-	72	upstream	72	ELP1
chr9	111881696	111881941	246	*	X06493	23731	111777415	111882225	104811	-	0	inside	283	TMEM245
chr9	112083335	112083365	31	*	X06494	54566	111934254	112083021	148768	-	313	upstream	313	EPB41L4B
chr9	112261944	112262399	456	*	X06495	5774	112137974	112260593	122620	-	1350	upstream	1350	PTPN3
chr9	112810808	112810818	11	*	X06496	11217	112810878	112934791	123914	+	59	upstream	59	NA
chr9	114246579	114246735	157	*	X06498	23392	114122973	114247025	124053	-	0	inside	289	ECPAS
chr9	114246754	114246831	78	*	X06499	23392	114122973	114247025	124053	-	0	inside	193	ECPAS
chr9	114361968	114362300	333	*	X06504	22949	114312002	114362135	50134	-	0	overlapStart	0	PTGR1
chr9	114393627	114393838	212	*	X06505	548645	114393632	114416631	23000	+	0	overlapStart	0	DNAJC25
chr9	114393627	114393838	212	*	X06505	552891	114393632	114432526	38895	+	0	overlapStart	0	DNAJC25-GNG10
chr9	114393122	114393518	397	*	X06506	548645	114393632	114416631	23000	+	113	upstream	113	DNAJC25
chr9	114393122	114393518	397	*	X06506	552891	114393632	114432526	38895	+	113	upstream	113	DNAJC25-GNG10
chr9	114393853	114394004	152	*	X06507	548645	114393632	114416631	23000	+	0	inside	220	DNAJC25
chr9	114393853	114394004	152	*	X06507	552891	114393632	114432526	38895	+	0	inside	220	DNAJC25-GNG10
chr9	114658750	114659267	518	*	X06509	7357	114659206	114695433	36228	+	0	overlapStart	0	UGCG
chr9	115095779	115095886	108	*	X06511	9991	114979995	115095944	115950	-	0	inside	57	PTBP3
chr9	115248798	115248991	194	*	X06512	158405	115249248	115422706	173459	+	256	upstream	256	KIAA1958
chr9	115512739	115512909	171	*	X06514	401548	115513134	115637267	124134	+	224	upstream	224	SNX30
chr9	115652953	115653401	449	*	X06515	57864	115641200	115653193	11994	-	0	overlapStart	0	SLC46A2
chr9	115774408	115774695	288	*	X06516	169834	115759400	115774472	15073	-	0	overlapStart	0	ZNF883
chr9	115818914	115818993	80	*	X06517	7539	115804174	115818996	14823	-	0	inside	2	ZFP37
chr9	115819027	115819279	253	*	X06518	7539	115804174	115818996	14823	-	30	upstream	30	ZFP37
chr9	116037951	116038080	130	*	X06519	23307	115927800	116037869	110070	-	81	upstream	81	FKBP15
chr9	116037951	116038080	130	*	X06519	246184	116029290	116037869	8580	-	81	upstream	81	CDC26
chr9	116037951	116038080	130	*	X06519	9128	116037914	116055185	17272	+	0	inside	36	PRPF4
chr9	116102388	116102812	425	*	X06520	114987	116077931	116102620	24690	-	0	overlapStart	0	WDR31
chr9	116111598	116112022	425	*	X06521	54836	116111812	116133513	21702	+	0	overlapStart	0	BSPRY
chr9	116139186	116139200	15	*	X06523	81932	116135698	116139233	3536	-	0	inside	32	HDHD3
chr9	116139368	116139427	60	*	X06524	81932	116135698	116139233	3536	-	134	upstream	134	HDHD3
chr9	116172589	116173081	493	*	X06525	257169	116172935	116191879	18945	+	0	overlapStart	0	C9orf43
chr9	116172589	116173081	493	*	X06525	54107	116169518	116173029	3512	-	0	overlapStart	0	POLE3
chr9	117349908	117350220	313	*	X06527	9550	117349994	117361152	11159	+	0	overlapStart	0	ATP6V1G1
chr9	117373442	117373633	192	*	X06528	203197	117373706	117408703	34998	+	72	upstream	72	TMEM268
chr9	123342576	123342605	30	*	X06529	55755	123151147	123342448	191302	-	127	upstream	127	CDK5RAP2
chr9	123342621	123342657	37	*	X06530	55755	123151147	123342448	191302	-	172	upstream	172	CDK5RAP2
chr9	123555386	123555646	261	*	X06531	100288842	123555775	123561009	5235	+	128	upstream	128	B3GALT9
chr9	123555386	123555646	261	*	X06531	26190	123519254	123555740	36487	-	0	inside	93	FBXW2
chr9	123555721	123555917	197	*	X06532	100288842	123555775	123561009	5235	+	0	overlapStart	0	B3GALT9
chr9	123555721	123555917	197	*	X06532	26190	123519254	123555740	36487	-	0	overlapStart	0	FBXW2
chr9	123605075	123605217	143	*	X06533	253039	123605320	123616651	11332	+	102	upstream	102	CUTALP
chr9	123605075	123605217	143	*	X06533	5711	123578332	123605299	26968	-	0	inside	81	PSMD5
chr9	123605824	123605851	28	*	X06534	5711	123578332	123605299	26968	-	524	upstream	524	PSMD5
chr9	123836809	123837343	535	*	X06538	11064	123837242	123939886	102645	+	0	overlapStart	0	CNTRL
chr9	123963574	123963745	172	*	X06539	2934	123963761	124095120	131360	+	15	upstream	15	GSN
chr9	123964036	123964145	110	*	X06540	2934	123963761	124095120	131360	+	0	inside	274	GSN
chr9	123964036	123964145	110	*	X06540	51552	123940415	123964365	23951	-	0	inside	219	RAB14
chr9	123964356	123964512	157	*	X06541	51552	123940415	123964365	23951	-	0	overlapStart	0	RAB14
chr9	124132619	124132717	99	*	X06542	2040	124101266	124132582	31317	-	36	upstream	36	STOM
chr9	124262126	124262244	119	*	X06544	2681	124207269	124262306	55038	-	0	inside	61	GGTA1
chr9	124855479	124855784	306	*	X06546	158135	124584204	124855885	271682	-	0	inside	100	TTLL11
chr9	124921901	124921949	49	*	X06547	254956	124922190	124962367	40178	+	240	upstream	240	MORN5
chr9	124921901	124921949	49	*	X06547	4702	124906338	124922098	15761	-	0	inside	148	NDUFA8
chr9	124990957	124991026	70	*	X06551	26468	124964856	124991091	26236	-	0	inside	64	LHX6
chr9	125667500	125667691	192	*	X06553	54542	125611732	125667562	55831	-	0	overlapStart	0	RC3H2
chr9	125667853	125667877	25	*	X06554	54542	125611732	125667562	55831	-	290	upstream	290	RC3H2
chr9	125675606	125675643	38	*	X06555	10773	125670335	125675607	5273	-	0	overlapStart	0	ZBTB6
chr9	125693583	125693599	17	*	X06556	57684	125680378	125693779	13402	-	0	inside	179	ZBTB26
chr9	125693684	125693899	216	*	X06557	57684	125680378	125693779	13402	-	0	overlapStart	0	ZBTB26
chr9	125693917	125693968	52	*	X06558	57684	125680378	125693779	13402	-	137	upstream	137	ZBTB26
chr9	125702882	125703148	267	*	X06559	23637	125703112	125867147	164036	+	0	overlapStart	0	RABGAP1
chr9	125703320	125703350	31	*	X06560	23637	125703112	125867147	164036	+	0	inside	207	RABGAP1
chr9	125703394	125703511	118	*	X06561	23637	125703112	125867147	164036	+	0	inside	281	RABGAP1
chr9	126031033	126031306	274	*	X06562	55342	125883908	126030855	146948	-	177	upstream	177	STRBP
chr9	126692511	126692564	54	*	X06563	57706	126141933	126692417	550485	-	93	upstream	93	DENND1A
chr9	126773903	126774038	136	*	X06564	9355	126773889	126795442	21554	+	0	inside	13	LHX2
chr9	127177514	127177525	12	*	X06566	5695	127115744	127177752	62009	-	0	inside	226	PSMB7
chr9	127177572	127177759	188	*	X06567	5695	127115744	127177752	62009	-	0	overlapStart	0	PSMB7
chr9	127177822	127178026	205	*	X06568	5695	127115744	127177752	62009	-	69	upstream	69	PSMB7
chr9	127533505	127533940	436	*	X06569	2649	127284703	127533576	248874	-	0	overlapStart	0	NR6A1
chr9	127533980	127534005	26	*	X06570	2649	127284703	127533576	248874	-	403	upstream	403	NR6A1
chr9	127534059	127534074	16	*	X06571	2649	127284703	127533576	248874	-	482	upstream	482	NR6A1
chr9	127624105	127624204	100	*	X06572	11224	127620158	127624240	4083	-	0	inside	35	RPL35
chr9	127624326	127624390	65	*	X06573	11224	127620158	127624240	4083	-	85	upstream	85	RPL35
chr9	127631229	127631338	110	*	X06574	81873	127631484	127639696	8213	+	145	upstream	145	ARPC5L
chr9	127631411	127631571	161	*	X06575	81873	127631484	127639696	8213	+	0	overlapStart	0	ARPC5L
chr9	127703242	127703664	423	*	X06576	2800	127640573	127703386	62814	-	0	overlapStart	0	GOLGA1
chr9	127951938	127952317	380	*	X06577	5537	127908852	127952218	43367	-	0	overlapStart	0	PPP6C
chr9	128003043	128003587	545	*	X06579	3309	127997127	128003666	6540	-	0	inside	78	HSPA5
chr9	128024069	128024230	162	*	X06580	26130	128024111	128127290	103180	+	0	overlapStart	0	GAPVD1
chr9	128469352	128469469	118	*	X06582	79109	128199673	128469513	269841	-	0	inside	43	MAPKAP1
chr9	129567261	129567438	178	*	X06585	23099	129567285	129600487	33203	+	0	overlapStart	0	ZBTB43
chr9	130186319	130186429	111	*	X06587	7633	130186653	130207651	20999	+	223	upstream	223	ZNF79
chr9	130186444	130186508	65	*	X06588	7633	130186653	130207651	20999	+	144	upstream	144	ZNF79
chr9	130213709	130213814	106	*	X06589	6136	130209953	130213711	3759	-	0	overlapStart	0	RPL12
chr9	130213709	130213814	106	*	X06589	90678	130213765	130265780	52016	+	0	overlapStart	0	LRSAM1
chr9	130374032	130374080	49	*	X06590	6812	130374486	130454995	80510	+	405	upstream	405	STXBP1
chr9	130679197	130679342	146	*	X06593	27090	130670165	130679305	9141	-	0	overlapStart	0	ST6GALNAC4
chr9	130679487	130679594	108	*	X06594	27090	130670165	130679305	9141	-	181	upstream	181	ST6GALNAC4
chr9	130889667	130889742	76	*	X06595	389791	130890808	130892913	2106	+	1065	upstream	1065	PTGES2-AS1
chr9	130889827	130890161	335	*	X06596	389791	130890808	130892913	2106	+	646	upstream	646	PTGES2-AS1
chr9	130965371	130965385	15	*	X06600	1759	130965663	131017527	51865	+	277	upstream	277	DNM1
chr9	130965412	130965587	176	*	X06601	1759	130965663	131017527	51865	+	75	upstream	75	DNM1
chr9	130965723	130965811	89	*	X06602	1759	130965663	131017527	51865	+	0	inside	59	DNM1
chr9	131084622	131085207	586	*	X06603	26995	131071396	131084697	13302	-	0	overlapStart	0	TRUB2
chr9	131084622	131085207	586	*	X06603	51117	131084791	131096351	11561	+	0	overlapStart	0	COQ4
chr9	131102411	131102800	390	*	X06604	10999	131102839	131123749	20911	+	38	upstream	38	SLC27A4
chr9	131103039	131103104	66	*	X06605	10999	131102839	131123749	20911	+	0	inside	199	SLC27A4
chr9	131266962	131267163	202	*	X06606	2733	131266971	131304580	37610	+	0	overlapStart	0	GLE1
chr9	131314916	131315090	175	*	X06607	6709	131314837	131395944	81108	+	0	inside	78	SPTAN1
chr9	131486840	131486949	110	*	X06609	100506100	131486741	131495522	8782	+	0	inside	98	ZDHHC12-DT
chr9	131486840	131486949	110	*	X06609	84885	131483149	131486408	3260	-	431	upstream	431	ZDHHC12
chr9	131534090	131534519	430	*	X06610	10444	131492067	131534213	42147	-	0	overlapStart	0	ZER1
chr9	131549285	131549707	423	*	X06611	54662	131549510	131572711	23202	+	0	overlapStart	0	TBC1D13
chr9	131644768	131644829	62	*	X06612	883	131595392	131644354	48963	-	413	upstream	413	KYAT1
chr9	131644898	131644910	13	*	X06613	883	131595392	131644354	48963	-	543	upstream	543	KYAT1
chr9	131709719	131710131	413	*	X06614	22845	131707809	131710012	2204	-	0	overlapStart	0	DOLK
chr9	131799012	131799064	53	*	X06615	84895	131798923	131834351	35429	+	0	inside	88	MIGA2
chr9	131799089	131799124	36	*	X06616	84895	131798923	131834351	35429	+	0	inside	165	MIGA2
chr9	131872844	131872944	101	*	X06617	1384	131857073	131873070	15998	-	0	inside	125	CRAT
chr9	131872844	131872944	101	*	X06617	5524	131873228	131911225	37998	+	283	upstream	283	PTPA
chr9	131873508	131873522	15	*	X06618	1384	131857073	131873070	15998	-	437	upstream	437	CRAT
chr9	131873508	131873522	15	*	X06618	5524	131873228	131911225	37998	+	0	inside	279	PTPA
chr9	131873534	131873811	278	*	X06619	1384	131857073	131873070	15998	-	463	upstream	463	CRAT
chr9	132388424	132388816	393	*	X06625	28989	132388435	132397879	9445	+	0	overlapStart	0	NTMT1
chr9	132404376	132404427	52	*	X06626	140459	132396883	132404448	7566	-	0	inside	20	ASB6
chr9	132404577	132404651	75	*	X06627	140459	132396883	132404448	7566	-	128	upstream	128	ASB6
chr9	132428041	132428060	20	*	X06628	51450	132427920	132484951	57032	+	0	inside	120	PRRX2
chr9	132515296	132515315	20	*	X06629	9536	132500615	132515344	14730	-	0	inside	28	PTGES
chr9	132565329	132565634	306	*	X06630	27348	132565432	132573560	8129	+	0	overlapStart	0	TOR1B
chr9	132586299	132586625	327	*	X06631	1861	132575221	132586441	11221	-	0	overlapStart	0	TOR1A
chr9	132597445	132597482	38	*	X06632	10868	132597696	132644117	46422	+	213	upstream	213	USP20
chr9	132597445	132597482	38	*	X06632	51759	132589564	132597572	8009	-	0	inside	89	C9orf78
chr9	132805389	132805487	99	*	X06634	23048	132649466	132805473	156008	-	0	overlapStart	0	FNBP1
chr9	132816051	132816121	71	*	X06635	57720	132815985	132902448	86464	+	0	inside	65	GPR107
chr9	132816135	132816176	42	*	X06636	57720	132815985	132902448	86464	+	0	inside	149	GPR107
chr9	132816199	132816249	51	*	X06637	57720	132815985	132902448	86464	+	0	inside	213	GPR107
chr9	133454816	133455117	302	*	X06638	100272217	133452737	133454881	2145	-	0	overlapStart	0	LOC100272217
chr9	133454816	133455117	302	*	X06638	8939	133454960	133513739	58780	+	0	overlapStart	0	FUBP3
chr9	133568941	133569035	95	*	X06640	23404	133569158	133580452	11295	+	122	upstream	122	EXOSC2
chr9	133569114	133569128	15	*	X06641	23404	133569158	133580452	11295	+	29	upstream	29	EXOSC2
chr9	133569191	133569202	12	*	X06642	23404	133569158	133580452	11295	+	0	inside	32	EXOSC2
chr9	133569225	133569368	144	*	X06643	23404	133569158	133580452	11295	+	0	inside	66	EXOSC2
chr9	133569383	133569404	22	*	X06644	23404	133569158	133580452	11295	+	0	inside	224	EXOSC2
chr9	133588466	133588481	16	*	X06645	25	133589268	133763062	173795	+	786	upstream	786	ABL1
chr9	133814319	133814749	431	*	X06651	84929	133777825	133814455	36631	-	0	overlapStart	0	FIBCD1
chr9	133971646	133971731	86	*	X06652	83543	133971863	133998539	26677	+	131	upstream	131	AIF1L
chr9	133971893	133972081	189	*	X06653	83543	133971863	133998539	26677	+	0	inside	29	AIF1L
chr9	134000742	134001215	474	*	X06656	8021	134000981	134109091	108111	+	0	overlapStart	0	NUP214
chr9	134001231	134001244	14	*	X06657	8021	134000981	134109091	108111	+	0	inside	249	NUP214
chr9	134153175	134153218	44	*	X06660	286336	134133465	134151906	18442	-	1268	upstream	1268	FAM78A
chr9	134153370	134153401	32	*	X06661	286336	134133465	134151906	18442	-	1463	upstream	1463	FAM78A
chr9	134153509	134153577	69	*	X06662	286336	134133465	134151906	18442	-	1602	upstream	1602	FAM78A
chr9	134378235	134378472	238	*	X06664	10585	134378289	134399193	20905	+	0	overlapStart	0	POMT1
chr9	134406557	134406692	136	*	X06665	83549	134399183	134406662	7480	-	0	overlapStart	0	UCK1
chr9	135230195	135230245	51	*	X06675	23064	135136827	135230372	93546	-	0	inside	126	SETX
chr9	135545123	135545470	348	*	X06676	9329	135545728	135565470	19743	+	257	upstream	257	GTF3C4
chr9	135753705	135753740	36	*	X06677	11092	135753750	135765421	11672	+	9	upstream	9	SPACA9
chr9	135819848	135820277	430	*	X06678	7248	135766735	135820020	53286	-	0	overlapStart	0	TSC1
chr9	135906093	135906572	480	*	X06679	9328	135906062	135933890	27829	+	0	inside	30	GTF3C5
chr9	136202834	136203303	470	*	X06683	6838	136197552	136203047	5496	-	0	overlapStart	0	SURF6
chr9	136223389	136223421	33	*	X06684	6834	136218666	136223361	4696	-	27	upstream	27	SURF1
chr9	136223389	136223421	33	*	X06684	6835	136223421	136228040	4620	+	0	overlapStart	0	SURF2
chr9	136223435	136223474	40	*	X06685	6834	136218666	136223361	4696	-	73	upstream	73	SURF1
chr9	136223435	136223474	40	*	X06685	6835	136223421	136228040	4620	+	0	inside	13	SURF2
chr9	136223594	136223604	11	*	X06686	6834	136218666	136223361	4696	-	232	upstream	232	SURF1
chr9	136223594	136223604	11	*	X06686	6835	136223421	136228040	4620	+	0	inside	172	SURF2
chr9	136242807	136242843	37	*	X06687	169436	136243284	136271220	27937	+	440	upstream	440	STKLD1
chr9	136242807	136242843	37	*	X06687	6836	136228340	136242970	14631	-	0	inside	126	SURF4
chr9	136242897	136242971	75	*	X06688	169436	136243284	136271220	27937	+	312	upstream	312	STKLD1
